1000000,-0.03121372628270484,-0.02976786900246116,9.84379053945729,-0.003701618738465951,0.004545372403251409,0.3268736734135841
2000000,-0.000934727873129038,-0.0014310397546723037,9.800436332823423,0.0012175679456756347,-0.0013682582991304017,0.3289857359872816
3000000,-0.025072507262266508,-0.048045608757243306,9.800119359564855,-0.002219830651942874,0.0008250513925861291,0.3318521232518159
4000000,0.0034630361076549085,0.0010706966364949838,9.78139791807618,0.0037178700867195502,-0.0007021752504644712,0.331672864376517
5000000,0.001888292503818093,-0.008720183983675755,9.829196301015996,-0.00462103818252652,-0.0009783124970778713,0.3284774469686854
6000000,0.004388708286592397,-0.010330934018764214,9.828678701172517,-0.003026797123149937,0.0017374759531043748,0.3342668890584322
7000000,0.011508080663558462,-0.02108917139626227,9.779982164412116,0.0012271702945053033,0.0002505182196186479,0.3287012624704288
8000000,-0.007251789293605977,-0.04847713006130483,9.781023089533464,-0.00038743587213067724,0.0009444998155155282,0.3321123708223517
9000000,0.05581414272927608,0.012995194489888675,9.821117324842856,0.004121074399440839,0.0014042724504760348,0.3299110574492278
10000000,0.02423434955899549,0.03285257746171107,9.839533283495113,-0.0007309994430075075,0.00042361941978434945,0.3328109155840333
11000000,0.031006365077192757,-0.0038780015502141467,9.825325934309127,0.0022830012950083994,0.0033217671450015158,0.329971749365911
12000000,0.02769825799763226,0.04506086050583627,9.785691203727868,-0.004376755892698879,-0.0025818816115420187,0.32520933493807935
13000000,-0.008451551166079055,-0.04552147853442323,9.785321004987392,-0.0012515555750998416,-0.0020276572945879564,0.3287078915784201
14000000,0.013659227516720555,0.051425582587105334,9.766215809166445,0.0034659612453446518,0.0007330265524438851,0.3344755053124539
15000000,-0.004208903710381621,0.049987488921159964,9.798020047336681,0.0003347000727133077,0.0013420674574689886,0.33001248520211607
16000000,-0.03672565084603206,-0.01465304062318451,9.797967616950801,-0.0035784729338057862,-0.002177159450045204,0.33029085764806704
17000000,0.008529412815136955,0.00045221934693170875,9.761426173899467,-0.0003523362188182104,-0.0012705047399336083,0.3304685898235555
18000000,-0.02092140356939055,0.009941041137352327,9.816017085860256,0.002526553761490979,-0.0016724643448661734,0.3319259040675021
19000000,0.018744796049336522,-0.01086238331137506,9.822760315712083,-0.005173562175028139,0.0020286470187704303,0.33030656754421767
20000000,0.02164890597401122,0.021178705412533465,9.795400732604833,0.0007239096571478408,0.008653606848467783,0.32925861821554314
21000000,0.011762025876808364,0.009876586089979605,9.791298110752347,-0.00196649266094099,2.262865136066451e-05,0.32688941700085505
22000000,0.011508375589822503,-0.0008845127335269526,9.777814935443573,0.003592732101135223,-0.0011975923030247844,0.3302534242377945
23000000,0.006710078034971192,0.021663849463706124,9.806986548629231,-0.001482818178775126,-0.003156012720584675,0.3269550917651645
24000000,0.011606695542925287,0.00974574404659134,9.819010562572647,-0.0014084580427931835,-0.0012215795614880286,0.3314775250670099
25000000,0.00603672724032397,0.010416982209260059,9.807116440322392,-0.004210883214235732,-0.000594657597908252,0.3285198416643103
26000000,0.02739590217914745,0.053892327906440315,9.765855745134658,0.0006595161473986619,0.00436943451810886,0.32672473167373467
27000000,0.007595083241333623,0.001862043395625442,9.850389074877393,0.0005886458349521129,-0.0015948990320990696,0.3310077894334267
28000000,0.017943386477996582,-0.014705275639932564,9.765930786098874,-0.0026916159056941374,-0.0017856704015585796,0.33233733987265385
29000000,0.016034946769086345,-0.009053195996156246,9.800984769220218,-0.0026971276081256554,0.0031034753749525287,0.33104575731465075
30000000,0.011803558562338298,0.04796907254691576,9.794199227563714,-0.006827424184526877,0.0003615857714713998,0.3270201478368887
31000000,0.0502170430425884,-0.019366861798358996,9.802742289997225,0.004322919790285893,0.0028941035557494285,0.33335625116536716
32000000,-0.007771564080478182,-0.01985199175177639,9.817910346181426,-0.003706702727170902,0.0011502133748905405,0.32806031470001096
33000000,0.007726450998198815,0.03186457944345542,9.79862807805149,-0.0055890294093450645,0.003074046392044097,0.33327364928371617
34000000,-0.008224716127534818,-0.010102273860843305,9.840666094120886,-0.0007947878062379979,-0.0011849009248834437,0.3323543021176706
35000000,0.0010221328652321319,0.012006644080505904,9.797390866726378,-0.0029455893470837764,0.002813627405031798,0.3315145010660689
36000000,-0.010066875979134821,0.0012615839109377865,9.821284834169258,-0.00037765261313235063,0.002622037661257022,0.3306488904302133
37000000,-0.004552558060071849,-0.009022722678585338,9.800148680651478,0.000469901195112702,0.0054990963987851865,0.3293103508491316
38000000,0.02188182338066222,-0.00821581723238865,9.830918783681222,-0.0041618543719205685,-0.005077001003452681,0.3328270443257874
39000000,0.00867651527965553,0.018024396750572297,9.817449562644285,0.003572559381820188,-0.0019875551819734296,0.32780517384589897
40000000,0.040303305053579194,-0.0010704310158012379,9.81125521112327,0.0021474814027943835,0.004027369655227051,0.32738697320857735
41000000,-0.009307632675992366,-0.028723681046752606,9.840925585018157,-0.002790714909048548,0.00047232928879833796,0.3272623175424067
42000000,0.003593831631843133,-0.043496804746941155,9.819387156283891,-0.00398123530347733,-0.003305023484963871,0.32794925268761066
43000000,0.02973345344198537,0.006321962785254915,9.78422866274389,-0.0018633162045104347,0.0007416723107317379,0.3334030088397988
